month	day	plot_id	species_id	sex	hindfoot_length	weight
5	6	1978	9	DS	M	51	139
5	6	1978	6	DM	M	37	41
5	6	1978	20	DS	M		123
5	6	1978	2	DM	F	38	41
5	6	1978	22	DS	F	50	114
5	6	1978	9	DS	F	46	59
5	6	1978	2	NL	M	32	204
5	6	1978	9	DS	F		90
5	6	1978	20	DM	M	35	45
5	6	1978	22	NL	M	32	212
5	6	1978	2	DM	M	36	43
5	6	1978	22	DS	F	48	91
5	6	1978	9	DS	M	46	50
5	6	1978	13	DM	M	36	44
5	6	1978	9	DS	F	49	113
5	6	1978	9	DM	M	36	36
5	6	1978	9	DS	F		90
5	6	1978	9	DM	F	37	50
5	6	1978	13	SS			
5	6	1978	3				
5	6	1978	21	OT	F	13	9
5	17	1978	14	OL	M		
5	17	1978	21	OL	F	19	29
5	17	1978	5	DS	M	52	137
5	17	1978	5	DS	M	48	57
5	17	1978	12	DS	F		121
5	17	1978	20	DM	F	37	31
5	17	1978	12	DM	F	37	41
5	17	1978	6	DM	M	37	37
5	17	1978	6	DS	F	50	83
5	17	1978	20	NL	F	33	174
5	17	1978	22	DS	F	49	116
5	17	1978	6	DS	F		74
5	17	1978	20	DS	M	52	130
5	17	1978	22	DS	F	50	
5	17	1978	20	DM	M	37	40
5	17	1978	5	NL	F	33	212
5	17	1978	6	DM	M	36	41
5	17	1978	12	DS	F	50	83
5	17	1978	19				
5	17	1978	23				
5	18	1978	16	DM	M		48
5	18	1978	18	DM	F	35	41
5	18	1978	11	DS	M	52	118
5	18	1978	17	PM	F	20	22
5	18	1978	18	DS	M	49	102
5	18	1978	11	DM	M	36	42
5	18	1978	3	NL	F		182
5	18	1978	11	DM	F	34	29
5	18	1978	17	DM	M	34	23
5	18	1978	18	DS	F	50	138
5	18	1978	17	DS	M	49	131
5	18	1978	17	DM	M	35	41
5	18	1978	17	DS	F	50	115
5	18	1978	14	DS	F	48	121
5	18	1978	17	DM	F	35	38
5	18	1978	4	DS	M	50	126
5	18	1978	4	DS	F	50	120
5	18	1978	11	PP	M	21	15
5	18	1978	11	DM	F	35	29
5	18	1978	18	DM	F	33	43
5	18	1978	15	DM	M	37	41
5	18	1978	4	DS	F	48	68
5	18	1978	4	DS	M		83
5	18	1978	14	DM	M	35	
5	18	1978	11	DS	F	52	97
5	18	1978	17	DM	M	33	21
5	18	1978	11	DM	M	34	21
5	18	1978	14	DM	F	36	44
5	18	1978	17	DO	M	33	18
5	18	1978	4	DM	M	36	40
5	18	1978	17	DM	F	37	41
5	19	1978	9	DS	F	48	129
5	19	1978	2	DS	M		148
5	19	1978	1	DM	M	37	42
5	19	1978	2	DM	F		41
5	19	1978	13	OT	F	18	24
5	19	1978	8	DS	F	50	108
5	19	1978	1	DS	M	52	160
5	19	1978	2	OT	F	21	30
5	19	1978	8	DO	M	35	54
5	19	1978	8	PF	F	15	7
5	19	1978	8	DS	F	48	125
5	19	1978	1	DS	M	50	100
5	19	1978	1	DM	M	34	21
5	19	1978	2	DM	M	37	49
5	19	1978	9	DM	M	36	35
5	19	1978	1	DO	M	35	37
5	19	1978	9	DS	F	48	64
5	19	1978	1	DS	F		131
5	19	1978	1	DS	M	48	54
5	19	1978	2	DM	M	36	44
5	19	1978	9	DS	F	46	90
5	19	1978	1	DM	F	37	39
5	19	1978	2	PP	F	20	13
5	19	1978	2	DS	F	47	114
5	19	1978	7				
5	19	1978	10				
6	8	1978	12	DS	M		90
6	8	1978	20	DM	M	38	46
6	8	1978	8	DS	F	51	110
6	8	1978	11	DS	M	51	119
6	8	1978	17	DM	M	36	29
6	8	1978	20	DM	M	32	48
6	8	1978	8	SS			
6	8	1978	9	DS	F	50	124
6	8	1978	12	DS	F	49	84
6	8	1978	11	DM	F	36	43
6	8	1978	17	DM	F	33	43
6	8	1978	9	DM	M	37	40
6	8	1978	22	DS	F	49	120
6	8	1978	8	DO	F	34	55
6	8	1978	17	OL	F	21	29
6	8	1978	20	DM	F	34	26
6	8	1978	12	DS	F	52	115
6	8	1978	22	DM	M	36	45
6	8	1978	9	DS	M	47	70
6	8	1978	17	DS	F	49	123
6	8	1978	12	DM	F	33	16
6	8	1978	20	DM	F	36	42
6	8	1978	8	DS	F	47	125
6	8	1978	12	DM	M		19
6	8	1978	8	DO	M	36	55
6	8	1978	22	DS	F	47	117
6	8	1978	17	DS	M	50	133
6	8	1978	9	DM	M	36	36
6	8	1978	9	DS	F		71
6	8	1978	17	DM	M	35	29
6	8	1978	22	DS	F	49	99
6	8	1978	22	PF	M	13	7
6	8	1978	21	PF	M	15	8
6	8	1978	12	DM	F		39
6	8	1978	17	NL	F	32	135
6	8	1978	9	DS	F		94
6	8	1978	9	DS	F	47	100
6	8	1978	11	DS	F	49	98
6	8	1978	17	DM	F	35	43
6	8	1978	8	PF	F	15	8
6	8	1978	17	DO	M	34	23
6	8	1978	21	OT	M	18	12
6	8	1978	11	DM	M		26
6	8	1978	20	DS	M	51	124
6	8	1978	11	PP	M	21	15
6	8	1978	12	DS	F	51	84
6	8	1978	7				
6	8	1978	10				
6	8	1978	19				
6	8	1978	23				
6	9	1978	6	DM	M	36	24
6	9	1978	18	DS			
6	9	1978	4	DS	M	50	122
6	9	1978	2	NL	M		200
6	9	1978	13	PP	M	23	17
6	9	1978	14	DM	M	38	46
6	9	1978	2	DS	M	54	149
6	9	1978	18	DM	F	33	23
6	9	1978	2	PF	M	16	8
6	9	1978	18	DS	F	48	136
6	9	1978	18	DS	M	49	102
6	9	1978	14	DS	F	51	122
6	9	1978	18	DM	F	34	40
6	9	1978	5	DS	F	46	71
6	9	1978	18	DM	F	34	42
6	9	1978	14	SS	M		130
6	9	1978	1	DS	M	53	160
6	9	1978	6	DS	F	50	82
6	9	1978	5	DS	M	54	134
6	9	1978	6	DM	M	37	38
6	9	1978	1	DM	F	37	40
6	9	1978	18	DM	F	32	37
6	9	1978	3	OT	F	20	29
6	9	1978	13	DS	F	47	107
6	9	1978	1	DS	M	52	100
6	9	1978	6	DS	M	46	32
6	9	1978	1	DO	M	35	38
6	9	1978	6	DS	F	50	73
6	9	1978	1	DS	F		134
6	9	1978	4	DS	F	49	119
6	9	1978	5	DM	F	36	50
6	9	1978	2	DM	M	36	43
6	9	1978	1	DS	F	49	59
6	9	1978	16	DM	M	38	48
6	9	1978	1	DS	M	49	58
6	9	1978	6	DM	M	37	41
6	9	1978	4	DS	F	49	81
6	9	1978	4	DS	M	50	93
6	9	1978	14	DM	M	35	28
6	9	1978	13	OL	M	22	44
6	9	1978	13	OT	F	19	28
6	9	1978	13	DM	F	36	24
6	9	1978	18	NL	M	32	232
6	9	1978	15				
7	7	1978	9	DS	F	51	127
7	7	1978	11	PP	M	22	16
7	7	1978	12	DM	F	38	44
7	7	1978	17	DM	M	35	35
7	7	1978	12	DM	M	31	17
7	7	1978	12	DS	F	51	122
7	7	1978	11	DS	M	52	122
7	7	1978	20	DM	F	33	32
7	7	1978	11	DM	F	37	48
7	7	1978	12	DS	M	53	95
7	7	1978	17	DM	M	37	45
7	7	1978	8	DO	M	35	51
7	7	1978	17	DM	M	36	47
7	7	1978	22	DS	F	50	119
7	7	1978	8	DS	F	49	124
7	7	1978	12	DS	F	51	87
7	7	1978	6	DS	F	50	85
7	7	1978	8	DM	F	35	
7	7	1978	9	DM	M	37	36
7	7	1978	22	DS	F	49	123
7	7	1978	8	DS	F	50	111
7	7	1978	17	DM	F	33	39
7	7	1978	12	DM	M	35	27
7	7	1978	22	DS	F	52	105
7	7	1978	17	DS	M	51	132
7	7	1978	17	DM	F	36	45
7	7	1978	11	DS	F	51	96
7	7	1978	12	DM	F	35	40
7	7	1978	17	DS	F	48	120
7	7	1978	12	DM	M	37	43
7	7	1978	2	DM	F	38	46
7	7	1978	2	DM	F	37	43
7	7	1978	9	DS	F	49	86
7	7	1978	21	PF	M	16	8
7	7	1978	9	DM	M	37	34
7	7	1978	12	DS	M	52	106
7	7	1978	12	OT	F	19	22
7	7	1978	17	OL	F	20	29
7	7	1978	9	DS	F	50	98
7	7	1978	17	DO	M	35	33
7	7	1978	7				
7	7	1978	10				
7	7	1978	19				
7	7	1978	23				
7	8	1978	13	DM	M	38	46
7	8	1978	15	PP	F	21	12
7	8	1978	4	DS	M	50	130
7	8	1978	15	PP	F	23	10
7	8	1978	18	DS	M	50	106
7	8	1978	14	DM	F	36	39
7	8	1978	14	NL	M	33	113
7	8	1978	1	DM	F	38	45
7	8	1978	3	NL	F	34	115
7	8	1978	4	DM	F	36	36
7	8	1978	18	DM	M	36	24
7	8	1978	14	DS	F	51	120
7	8	1978	3	NL	M	34	190
7	8	1978	14	PP	M	23	10
7	8	1978	16	DM	M	38	48
7	8	1978	18	DM	F	35	29
7	8	1978	18	DS	F	51	131
7	8	1978	13	DM	F	36	34
7	8	1978	1	DS	M	51	101
7	8	1978	18	DM	F	34	37
7	8	1978	5	DM	F	36	47
7	8	1978	5	DS	M	52	133
7	8	1978	1	DS	M	51	63
7	8	1978	16	DM	M	36	46
7	8	1978	4	DS	F	49	81
7	8	1978	5	DS	M	50	71
7	8	1978	1	DS	F		65
7	8	1978	4	DS	F	49	80
7	8	1978	1	DS	F		130
7	8	1978	14	DM	F	38	47
7	8	1978	4	DS	F	51	118
7	8	1978	4	DS	M	51	91
8	4	1978	12	DS	F	49	120
8	4	1978	17	PE	M	20	19
8	4	1978	22	DM	M	37	45
8	4	1978	17	PE	F	19	14
8	4	1978	8	DS	F	51	122
8	4	1978	17	DM	M	35	37
8	4	1978	20	DM	F	35	36
8	4	1978	21	OT			19
8	4	1978	12	DS	F	49	95
8	4	1978	12	PP	M	22	18
8	4	1978	20	OL	M	20	17
8	4	1978	17	DS	F	48	123
8	4	1978	12	NL	M	33	189
8	4	1978	11	DM	F	30	17
8	4	1978	17	DM	M	38	50
8	4	1978	11	DS	M	53	126
8	4	1978	17	DM	F	33	44
8	4	1978	21	PF	M	15	8
8	4	1978	12	DM	M	38	44
8	4	1978	20	PP	F	22	13
8	4	1978	9	DM	M	37	39
8	4	1978	22	DS	F	52	115
8	4	1978	17	DO	M	35	38
8	4	1978	17	DS	M	51	138
8	4	1978	20	NL	F	33	179
8	4	1978	19	PM	F		21
8	4	1978	12	DS	M	52	105
8	4	1978	11	DM	F	35	43
8	4	1978	21	PP	M	19	14
8	4	1978	12	DM	M	35	32
8	4	1978	8	DM	F	36	36
8	4	1978	9	DM	M	38	40
8	4	1978	11	DM	M	37	36
8	4	1978	19	PM	M	20	19
8	4	1978	9	DS	F	47	139
8	4	1978	21	OL	M	20	20
8	4	1978	11	DS	F	52	108
8	4	1978	19	OT	M	19	12
8	4	1978	12	DM	F	37	39
8	4	1978	17	NL	F	32	149
8	4	1978	10				
8	5	1978	6	DM	F	38	43
8	5	1978	16	DM	M	38	48
8	5	1978	18	DM	F	36	33
8	5	1978	2	DS	M	52	165
8	5	1978	13	DM	F	37	41
8	5	1978	18	DS	M	49	112
8	5	1978	4	DM	F	36	35
8	5	1978	6	DS	F	50	100
8	5	1978	18	DS	M	48	
8	5	1978	4	DM	F	34	34
8	5	1978	5	DS	F	48	88
8	5	1978	2	DM	F	36	31
8	5	1978	14	DS	F	49	123
8	5	1978	6	PF	F	16	6
8	5	1978	5	DS	M	53	137
8	5	1978	18	DS	F		
8	5	1978	2	NL	M	34	199
8	5	1978	13	DS	F	47	
8	5	1978	4	DS	M	48	96
8	5	1978	18	DM	F	34	41
8	5	1978	15	NL	F	31	196
8	5	1978	1	DS	M	51	100
8	5	1978	6	DM	M	37	40
8	5	1978	1	DS			130
8	5	1978	6	DS	F	49	98
8	5	1978	13	DM	F	37	34
8	5	1978	13	OL	F	21	29
8	5	1978	16	OL	M	22	
8	5	1978	18	DM	F	33	36
8	5	1978	14	DM	M	35	36
8	5	1978	16	DM	M	38	49
8	5	1978	18	DM	M	35	30
8	5	1978	4	DS	F	48	83
8	5	1978	15	PP	F	21	14
8	5	1978	1	DS	F	50	88
8	5	1978	2	DM	F	37	47
8	5	1978	14	DM	F	36	43
8	5	1978	1	DS	F	51	136
8	5	1978	4	DS	F	47	82
8	5	1978	16	OL	F		33
8	5	1978	1	DS	M	51	70
8	5	1978	4	DS	F	50	119
8	5	1978	13	OL	M	22	
8	5	1978	5	DS	F	51	115
8	5	1978	3				
8	5	1978	7				
8	5	1978	23				
9	3	1978	11	DM	M	34	
9	3	1978	17	OL	F	21	33
9	3	1978	12	NL	F		158
9	3	1978	17	DM	M	37	46
9	3	1978	12	DS	M	51	107
9	3	1978	11	DS	M	51	126
9	3	1978	12	PP	M	23	19
9	3	1978	7	PE	F	30	24
9	3	1978	11	DM	F	35	45
9	3	1978	12	NL	M		189
9	3	1978	8	DS	F	52	122
9	3	1978	20	DM	F	37	39
9	3	1978	12	DM	F	35	31
9	3	1978	11	DM	M	36	30
9	3	1978	12	DS	F	51	124
9	3	1978	8	DO	M	35	54
9	3	1978	9	DS	F	51	133
9	3	1978	17	DS	F	51	122
9	3	1978	22	DS	F		110
9	3	1978	21	PF	M	16	7
9	3	1978	17	DM	M	39	52
9	3	1978	17	DM	M	39	49
9	3	1978	20	PF	M	16	8
9	3	1978	7	PE	M	21	19
9	3	1978	9	DM	M	38	43
9	3	1978	20	NL	F	31	181
9	3	1978	11	PP	F	22	14
9	3	1978	11	OT	M	20	24
9	3	1978	22	DS	F	50	128
9	3	1978	17	DS	M	51	136
9	3	1978	9	DS	F	50	100
9	3	1978	17	DM	F	34	44
9	3	1978	11	PP	M	22	13
9	3	1978	8	DM	F	36	40
9	3	1978	9	DM	M	38	41
9	3	1978	19	PF	M	16	6
9	3	1978	20	DS	M	51	127
9	3	1978	9	PF	M	15	7
9	3	1978	21	OL	M	21	24
9	3	1978	8	DS	F	49	134
9	3	1978	11	OT	F	20	20
9	3	1978	21	PP	M	22	15
9	3	1978	17	OT	M		
9	3	1978	22	DS	F	50	125
9	3	1978	12	DS	F	50	100
9	3	1978	19	PE	F	20	13
9	3	1978	12	DM	M	34	37
9	3	1978	8	DM	F	35	40
9	3	1978	9	DS	F	47	114
9	3	1978	11	DS	F	52	110
9	3	1978	11	DM	M	38	41
9	3	1978	8	PF	M	15	8
9	3	1978	12	DM	M	38	47
9	3	1978	10				
9	3	1978	23				
9	4	1978	3	NL	F	34	141
9	4	1978	6	DM	F	38	46
9	4	1978	14	DM	F	36	40
9	4	1978	13	OL	M	21	36
9	4	1978	18	DS	M	52	107
9	4	1978	4	DM	F	37	39
9	4	1978	3	OT	M	21	27
9	4	1978	3	PP	F	21	13
9	4	1978	13	DM			
9	4	1978	14	DM	M	36	47
9	4	1978	18	DS	F	48	134
9	4	1978	2	NL	M	32	197
9	4	1978	5	DM	F	36	39
9	4	1978	13	DS	F	48	86
9	4	1978	15	PP	F	20	15
9	4	1978	15	PF	F	16	6
9	4	1978	2	DS	M	53	158
9	4	1978	4	DS	M	51	118
9	4	1978	1	DS	F	48	123
9	4	1978	2	DM	F	38	41
9	4	1978	5	DM	F	35	49
9	4	1978	1	DS	M	51	124
9	4	1978	2	DM	F	36	42
9	4	1978	14	DS	F	50	
9	4	1978	6	DS	F	51	106
9	4	1978	3	PF	F	17	7
9	4	1978	18	DM	M	35	38
9	4	1978	2	DM	F	38	47
9	4	1978	6	DS	F	49	114
9	4	1978	3	DM	M		
9	4	1978	5	DS	M	52	140
9	4	1978	3	SS			
9	4	1978	4	PF	F	16	6
9	4	1978	2	PE	F	20	20
9	4	1978	6	DO	M	33	45
9	4	1978	14	NL	M	32	118
9	4	1978	3	OT	F	20	28
9	4	1978	13	DS	F	48	112
9	4	1978	1	OT	M	19	20
9	4	1978	14	DM	F	36	47
9	4	1978	18	DM	F	32	
9	4	1978	5	DM	F	37	38
9	4	1978	4	DS	F	47	77
9	4	1978	5	DS	F	51	126
9	4	1978	2	PP	M	21	19
9	4	1978	18	PE	F	18	16
9	4	1978	1	DS	F	52	138
9	4	1978	4	DS	F	52	125
9	4	1978	5	DS	F	51	106
9	4	1978	6	DM	M	34	43
9	4	1978	13	DM	F	37	38
9	4	1978	2	PE	M	20	17
9	4	1978	4	DM	F	36	37
9	4	1978	16				
10	6	1978	1	DM	F	37	
10	6	1978	1	DS	F	47	120
10	6	1978	1	DM	F	34	38
10	6	1978	1	DS	M	50	125
10	6	1978	1	DS	F	49	
10	6	1978	1	DM	F	36	51
10	7	1978	20	DM	F	36	41
10	7	1978	9	OT	M	20	18
10	7	1978	11	DM	F	34	45
10	7	1978	17	OL	M	20	30
10	7	1978	8	DS	F	50	118
10	7	1978	11	DS	M	50	108
10	7	1978	21	OL	M	20	30
10	7	1978	11	DM	M	37	45
10	7	1978	11	PP	F	21	15
10	7	1978	12	NL			
10	7	1978	20	DM	F	35	35
10	7	1978	8	DO	M	36	50
10	7	1978	12	DM	F	37	41
10	7	1978	22	DS	F	51	112
10	7	1978	9	DM	F	37	41
10	7	1978	9	DS	F	50	129
10	7	1978	20	DS	M	52	131
10	7	1978	11	DO	M	34	45
10	7	1978	17	DM	F	35	41
10	7	1978	12	DM	M	36	40
10	7	1978	17	DS	M	52	134
10	7	1978	9	DS	M	50	132
10	7	1978	17	DM	F	37	42
10	7	1978	17	DS	F	50	121
10	7	1978	12	DS	F	51	120
10	7	1978	9	DS	F	50	98
10	7	1978	22	DS	F	50	124
10	7	1978	12	NL			
10	7	1978	8	DS	F		129
10	7	1978	17	DM	M	38	48
10	7	1978	11	DS	F	49	118
10	7	1978	9	DM	M	37	37
10	7	1978	9	DS	F	50	99
10	7	1978	11	PF	F	15	6
10	7	1978	11	DM	M	38	38
10	7	1978	20	NL			
10	7	1978	11	DM	F	35	41
10	7	1978	7				
10	7	1978	8	DM	F	36	35
10	7	1978	10				
10	7	1978	23				
10	8	1978	2	PF	M	15	6
10	8	1978	3	PP	F	22	
10	8	1978	4	DM	F	35	36
10	8	1978	5	OT	F	21	20
10	8	1978	5	OT	M	20	19
10	8	1978	14	DM	F	36	37
10	8	1978	18	PF	F	15	7
10	8	1978	5	DS	M	52	131
10	8	1978	13	DM	F	37	37
10	8	1978	18	DS	M	48	113
10	8	1978	3	NL			
10	8	1978	18	SS			
10	8	1978	18	DS	M	49	112
10	8	1978	14	DS	F	50	121
10	8	1978	2	DS	M	53	149
10	8	1978	3	PF	F	15	
10	8	1978	6	DS	F	52	110
10	8	1978	15	PP	F	21	16
10	8	1978	6	DM	M	37	38
10	8	1978	2	DM	F	36	39
10	8	1978	4	DS	M	53	115
10	8	1978	13	PF	F	15	7
10	8	1978	18	DS	F	51	135
10	8	1978	2	NL			
10	8	1978	13	PP	M	23	20
10	8	1978	6	DS	F	48	102
10	8	1978	14	NL			
10	8	1978	18	PP	M	21	16
10	8	1978	14	DM	M	38	45
10	8	1978	3	PF	F	16	6
10	8	1978	5	OT	F	20	25
10	8	1978	2	DM	F	38	42
10	8	1978	5	DM	F	36	46
10	8	1978	13	DS	F	48	106
10	8	1978	13	OL	F	20	24
10	8	1978	15	PF	F	15	7
10	8	1978	4	DS	F	51	120
10	8	1978	4	SS			
10	8	1978	13	DM	F	37	37
10	8	1978	5	OT	M	20	25
10	8	1978	13	OL	M	20	34
10	8	1978	6	DM	M	36	45
10	8	1978	16				
10	8	1978	18	DM	M	36	39
10	8	1978	19	PE			18
11	4	1978	9	DM	M	35	42
11	4	1978	11	DM	F	36	37
11	4	1978	17	DS	F	50	120
11	4	1978	12	DS	F	50	116
11	4	1978	19	PF	M	15	6
11	4	1978	8	DS	F	49	124
11	4	1978	1	DM	F	36	39
11	4	1978	1	DS	M		133
11	4	1978	1	DS	F	47	125
11	4	1978	11	OT	F	20	23
11	4	1978	9	DM	F	37	38
11	4	1978	12	DM	M	36	32
11	4	1978	17	DM	F	33	40
11	4	1978	8	DO	M	35	54
11	4	1978	11	OL	M	20	33
11	4	1978	9	DS	F	50	126
11	4	1978	9	DS	M	48	136
11	4	1978	8	OL	F	20	28
11	4	1978	17	DS	M		137
11	4	1978	8	DM	F	35	37
11	4	1978	1	DM	F	35	39
11	4	1978	12	DM	F	35	42
11	4	1978	8	DO	F	32	45
11	4	1978	9	DM	F	33	39
11	4	1978	19	OT	M	20	21
11	4	1978	12	OT	F	21	22
11	4	1978	1	DS	M	52	130
11	4	1978	9	DS	F	50	101
11	4	1978	17	DO	F	31	45
11	4	1978	22	DS	F	49	129
11	4	1978	11	DM	M	37	45
11	4	1978	21	PF	F	15	6
11	4	1978	12	DM	M	37	45
11	4	1978	20	DS	M	50	130
11	4	1978	9	DM	M	37	39
11	4	1978	9	DS	F	46	108
11	4	1978	11	OL	F	20	28
11	4	1978	17	DM	M	39	49
11	4	1978	11	DM	M	38	39
11	4	1978	17	SH	M	29	89
11	4	1978	8	OT	F	20	24
11	4	1978	10				
11	4	1978	23				
11	5	1978	6	DM	M	35	43
11	5	1978	4	DM	F	36	36
11	5	1978	6	DM	F	36	41
11	5	1978	13	DM	F	39	40
11	5	1978	5	OT	M	20	21
11	5	1978	18	DM	F	34	37
11	5	1978	6	DM	F	35	36
11	5	1978	15	AH			
11	5	1978	6	DS	F	50	111
11	5	1978	14	DM	M	37	45
11	5	1978	5	DS	M	52	132
11	5	1978	13	DS	F	48	107
11	5	1978	18	DS	M	50	119
11	5	1978	18	DS	F	51	121
11	5	1978	2	NL	M		218
11	5	1978	4	DS	M	49	111
11	5	1978	18	OL	M	20	37
11	5	1978	6	DM	M	37	37
11	5	1978	18	OL	M	20	26
11	5	1978	4	DM	M	35	38
11	5	1978	6	DS	F	47	105
11	5	1978	18	DM	M	36	41
11	5	1978	2	DM	F	36	38
11	5	1978	4	OT	F	20	22
11	5	1978	14	DS	F	46	121
11	5	1978	18	DM	F	36	38
11	5	1978	14	NL	M	32	153
11	5	1978	14	DM	F	36	43
11	5	1978	2	PE	M	20	22
11	5	1978	13	DM	F	37	40
11	5	1978	2	DM	F	38	41
11	5	1978	13	SS			
11	5	1978	13	DM	F	37	37
11	5	1978	2	OT	F	20	23
11	5	1978	4	OT	M	20	28
11	5	1978	3				
11	5	1978	7				
11	5	1978	16				
12	2	1978	17	OL	F	21	28
12	2	1978	19	RM	M	17	8
12	2	1978	9	OL	M	21	34
12	2	1978	22	DM	F	36	
12	2	1978	9	OL	F	21	29
12	2	1978	22	OL	M	20	28
12	2	1978	11	DM	F	36	37
12	2	1978	9	DS	F	51	128
12	2	1978	17	DM	F	34	40
12	2	1978	11	DM	M	38	44
12	2	1978	1	DM	F	36	37
12	2	1978	17	DS	F	47	119
12	2	1978	12	DM	M	35	39
12	2	1978	12	NL	M	32	223
12	2	1978	22	OL	M	21	33
12	2	1978	1	DM	F	34	38
12	2	1978	11	OT	F	20	25
12	2	1978	21	RM	F	17	7
12	2	1978	22	OL	F	21	32
12	2	1978	9	DM	F	36	41
12	2	1978	20	DS	M	51	136
12	2	1978	11	DM	M	38	46
12	2	1978	9	DS	F	49	101
12	2	1978	8	DO	M	33	52
12	2	1978	8	DS	F	49	122
12	2	1978	9	DS	F	48	
12	2	1978	22	DS	F	50	118
12	2	1978	12	DS	F	51	116
12	2	1978	8	OL	F	21	30
12	2	1978	17	DO	F	33	44
12	2	1978	9	OL	M	21	44
12	2	1978	22	OL	M	20	27
12	2	1978	22	DS	F	51	132
12	2	1978	17	OL	M	21	
12	2	1978	1	DM	M	37	42
12	2	1978	20	NL	F	31	181
12	2	1978	9	DM	M	38	40
12	2	1978	11	DM	M	38	38
12	2	1978	22	DM	M	37	42
12	2	1978	17	OL	M	21	32
12	2	1978	10				
12	2	1978	23				
12	3	1978	2	DM	M	38	46
12	3	1978	14	DS	F	47	120
12	3	1978	6	DS	F	52	113
12	3	1978	13	DM	F	38	42
12	3	1978	18	DM	F	36	44
12	3	1978	5	DM	F	36	37
12	3	1978	18	DS	M	47	126
12	3	1978	18	DS	F	51	124
12	3	1978	6	DS	F	50	111
12	3	1978	6	DM	M	36	42
12	3	1978	2	DM	M	38	38
12	3	1978	14	NL	M		169
12	3	1978	4	DS	M	51	118
12	3	1978	13	OL	F	21	29
12	3	1978	3	OT	F	20	23
12	3	1978	2	DM	F	37	40
12	3	1978	2	DM	F	38	43
12	3	1978	18	DM	F	35	38
12	3	1978	5	DS	M	51	142
12	3	1978	14	DM	M	38	45
12	3	1978	2	DM	M	36	49
12	3	1978	13	DS	F	47	111
12	3	1978	2	OT	M	21	
12	3	1978	3	OT	M	20	28
12	3	1978	2	OL	F	22	38
12	3	1978	2	OL	M	21	32
12	3	1978	13	DM	F	36	
12	3	1978	6	OL	M	22	36
12	3	1978	5	OT	F	22	26
12	3	1978	5	OT	M	20	21
12	3	1978	7				
12	3	1978	15				
12	3	1978	16	DM	M	38	45
1	28	1979	22	DM	F	37	37
1	28	1979	8	DS	F	48	128
1	28	1979	9	DM	F	37	42
1	28	1979	11	DM	M	36	37
1	28	1979	22	DM	M		
1	28	1979	17	DM	F	36	48
1	28	1979	12	DM	M	36	45
1	28	1979	17	DM	F	34	42
1	28	1979	11	DO	M	34	52
1	28	1979	22	OL	M	19	35
1	28	1979	11	DM	M	39	50
1	28	1979	1	OL	M	19	46
1	28	1979	9	DM	F	36	43
1	28	1979	22	DM	M	38	47
1	28	1979	11	OL	M	21	35
1	28	1979	11	DM	M	37	43
1	28	1979	10				
1	28	1979	19				
1	28	1979	20				
1	28	1979	21				
1	28	1979	23				
1	29	1979	2	OL	F	19	31
1	29	1979	13	OL	M		39
1	29	1979	18	DM	F		45
1	29	1979	6	DM	M		43
1	29	1979	18	DM	M		42
1	29	1979	6	DM	M		49
1	29	1979	4	DM	F		44
1	29	1979	18	DM	M		47
1	29	1979	2	DM	F	38	42
1	29	1979	6	DS	F		125
1	29	1979	18	DM	F		38
1	29	1979	2	OT	M		30
1	29	1979	3	OT	F		27
1	29	1979	16	DM	M	38	45
1	29	1979	18	DM	M		49
1	29	1979	18	DS	M		137
1	29	1979	4	DS	M		126
1	29	1979	6	DM	M		50
1	29	1979	6	DM	F		41
1	29	1979	18	DS	F		153
1	29	1979	16	DM	F	34	42
1	29	1979	2	OT	M		26
1	29	1979	4	DM	F		42
1	29	1979	6	DM	F		41
1	29	1979	2	OL	F		39
1	29	1979	6	OL	F		32
1	29	1979	18	DM	M		44
1	29	1979	4	DM	M		44
1	29	1979	14	DS	F		142
1	29	1979	18	DM	F		41
1	29	1979	2	PE	M		26
1	29	1979	14	DM	F		48
1	29	1979	16	OT			
1	29	1979	6	DM	F		37
1	29	1979	16	OT			
1	29	1979	6	DM	F		45
1	29	1979	18	DM	M		
1	29	1979	6	DM	M		52
1	29	1979	2	DM	F		43
1	29	1979	13	DM	F		40
1	29	1979	18	DM	M		48
1	29	1979	5				
1	29	1979	7				
1	29	1979	15				
2	24	1979	22	OL	F	20	40
2	24	1979	9	OL	M	21	37
2	24	1979	22	DM	M	36	50
2	24	1979	22	DM	M	36	47
2	24	1979	22	DM	F	36	44
2	24	1979	8	OL	F	21	32
2	24	1979	9	DO	F		61
2	24	1979	11	DM	M	37	48
2	24	1979	12	DS	F	52	123
2	24	1979	11	OL	M	21	36
2	24	1979	8	DS	M	52	109
2	24	1979	22	DM	M	35	46
2	24	1979	11	DM	M	36	44
2	24	1979	8	DS	F	50	
2	24	1979	22	DS	F	52	127
2	24	1979	17	DO	F	34	48
2	24	1979	17	DS	F	50	125
2	24	1979	8	DM	M	36	42
2	24	1979	22	DM	M	37	45
2	24	1979	12	DM	M	36	47
2	24	1979	9	DS	F	50	124
2	24	1979	20	DS	F	50	131
2	24	1979	7				
2	24	1979	10				
2	24	1979	19				
2	24	1979	21				
2	24	1979	23				
2	25	1979	2	DM	F	37	44
2	25	1979	3	OT	M	21	26
2	25	1979	2	OL	F	20	30
2	25	1979	5	DS	M	52	142
2	25	1979	14	DM	F	36	43
2	25	1979	18	DS	M	52	139
2	25	1979	3	OT	F	20	30
